userID,gender,age,flight type,desitination,phoeType,environment,recommended product,rec score,rec rank
7,M,22,diplomat,Berlin,Samsung edge,holiday season,cbwqe40272,0.000151676,3
7,M,22,diplomat,Berlin,Samsung edge,holiday season,cbwqe26330,0.000150916,4
7,M,22,diplomat,Berlin,Samsung edge,holiday season,cbwqe49896,0.000138066,5
7,M,44,diplomat,Berlin,Samsung edge,holiday season,cbwqe62812,0.000836034,1
7,M,44,diplomat,Berlin,Samsung edge,holiday season,cbwqe18872,0.00056197,2
7,M,44,diplomat,Berlin,Samsung edge,holiday season,cbwqe31719,0.000546222,3
7,M,44,diplomat,Berlin,Samsung edge,holiday season,cbwqe26330,0.000452881,4
7,M,44,diplomat,Berlin,Samsung edge,holiday season,cbwqe40272,0.000444449,5
7,M,30,diplomat,Berlin,Samsung edge,holiday season,cbwqe62812,0.000377961,1
7,M,30,diplomat,Berlin,Samsung edge,holiday season,cbwqe18872,0.000288823,2
7,M,30,diplomat,Berlin,Samsung edge,holiday season,cbwqe31719,0.000227563,3
7,M,30,diplomat,Berlin,Samsung edge,holiday season,cbwqe26330,0.000225058,4
7,M,30,diplomat,Berlin,Samsung edge,holiday season,cbwqe40272,0.000224241,5
7,M,42,diplomat,Berlin,Samsung edge,holiday season,cbwqe62812,0.000746416,1
7,M,42,diplomat,Berlin,Samsung edge,holiday season,cbwqe18872,0.000511,2
7,M,42,diplomat,Berlin,Samsung edge,holiday season,cbwqe31719,0.000482007,3
7,M,42,diplomat,Berlin,Samsung edge,holiday season,cbwqe26330,0.000409831,4
7,M,42,diplomat,Berlin,Samsung edge,holiday season,cbwqe40272,0.000403072,5
7,M,27,diplomat,Berlin,Samsung edge,holiday season,cbwqe62812,0.000318822,1
7,M,27,diplomat,Berlin,Samsung edge,holiday season,cbwqe18872,0.000250425,2
7,M,27,diplomat,Berlin,Samsung edge,holiday season,cbwqe26330,0.000193736,3
7,M,27,diplomat,Berlin,Samsung edge,holiday season,cbwqe40272,0.000193661,4
7,M,27,diplomat,Berlin,Samsung edge,holiday season,cbwqe31719,0.000188626,5
7,M,22,diplomat,Berlin,Samsung edge,holiday season,cbwqe62812,0.000240092,1
7,M,22,diplomat,Berlin,Samsung edge,holiday season,cbwqe18872,0.00019743,2
7,M,22,diplomat,Berlin,Samsung edge,holiday season,cbwqe40272,0.000151676,3
7,M,22,diplomat,Berlin,Samsung edge,holiday season,cbwqe26330,0.000150916,4
7,M,22,diplomat,Berlin,Samsung edge,holiday season,cbwqe49896,0.000138066,5
7,M,38,diplomat,Berlin,Samsung edge,holiday season,cbwqe62812,0.000594952,1
7,M,38,diplomat,Berlin,Samsung edge,holiday season,cbwqe18872,0.000422504,2
7,M,38,diplomat,Berlin,Samsung edge,holiday season,cbwqe31719,0.000375329,3
7,M,38,diplomat,Berlin,Samsung edge,holiday season,cbwqe26330,0.000335614,4
7,M,38,diplomat,Berlin,Samsung edge,holiday season,cbwqe40272,0.000331511,5
7,M,47,diplomat,Berlin,Samsung edge,holiday season,cbwqe62812,0.000991015,1
7,M,47,diplomat,Berlin,Samsung edge,holiday season,cbwqe31719,0.000658925,2
7,M,47,diplomat,Berlin,Samsung edge,holiday season,cbwqe18872,0.000648108,3
7,M,47,diplomat,Berlin,Samsung edge,holiday season,cbwqe26330,0.000526078,4
7,M,47,diplomat,Berlin,Samsung edge,holiday season,cbwqe40272,0.00051461,5
7,M,41,diplomat,Berlin,Samsung edge,holiday season,cbwqe62812,0.000705274,1
7,M,41,diplomat,Berlin,Samsung edge,holiday season,cbwqe18872,0.000487276,2
7,M,41,diplomat,Berlin,Samsung edge,holiday season,cbwqe31719,0.000452788,3
7,M,41,diplomat,Berlin,Samsung edge,holiday season,cbwqe26330,0.000389865,4
7,M,41,diplomat,Berlin,Samsung edge,holiday season,cbwqe40272,0.00038385,5
7,M,39,diplomat,Berlin,Samsung edge,holiday season,cbwqe62812,0.000629663,1
7,M,39,diplomat,Berlin,Samsung edge,holiday season,cbwqe18872,0.000443077,2
7,M,39,diplomat,Berlin,Samsung edge,holiday season,cbwqe31719,0.000399552,3
7,M,39,diplomat,Berlin,Samsung edge,holiday season,cbwqe26330,0.000352803,4
7,M,39,diplomat,Berlin,Samsung edge,holiday season,cbwqe40272,0.000348113,5
7,M,54,diplomat,Berlin,Samsung edge,holiday season,cbwqe62812,0.00147353,1
7,M,54,diplomat,Berlin,Samsung edge,holiday season,cbwqe31719,0.00102066,2
7,M,54,diplomat,Berlin,Samsung edge,holiday season,cbwqe18872,0.000903933,3
7,M,54,diplomat,Berlin,Samsung edge,holiday season,cbwqe12777,0.000824923,4
7,M,54,diplomat,Berlin,Samsung edge,holiday season,cbwqe26330,0.000746188,5
7,M,51,diplomat,Berlin,Samsung edge,holiday season,cbwqe62812,0.00124318,1
7,M,51,diplomat,Berlin,Samsung edge,holiday season,cbwqe31719,0.00084614,2
7,M,51,diplomat,Berlin,Samsung edge,holiday season,cbwqe18872,0.000783821,3
7,M,51,diplomat,Berlin,Samsung edge,holiday season,cbwqe12777,0.000673548,4
7,M,51,diplomat,Berlin,Samsung edge,holiday season,cbwqe26330,0.000642386,5
7,M,57,diplomat,Berlin,Samsung edge,holiday season,cbwqe62812,0.00174648,1
7,M,57,diplomat,Berlin,Samsung edge,holiday season,cbwqe31719,0.00123114,2
7,M,57,diplomat,Berlin,Samsung edge,holiday season,cbwqe18872,0.00104243,3
7,M,57,diplomat,Berlin,Samsung edge,holiday season,cbwqe12777,0.00101028,4
7,M,57,diplomat,Berlin,Samsung edge,holiday season,cbwqe26330,0.000866748,5
8,M,33,diplomat,Berlin,Samsung edge,holiday season,w1,0.00129565,1
8,M,33,diplomat,Berlin,Samsung edge,holiday season,w3,0.001055,2
8,M,33,diplomat,Berlin,Samsung edge,holiday season,w2,0.000514806,3
8,M,33,diplomat,Berlin,Samsung edge,holiday season,cbwqe61183,6.61E-05,4
8,M,33,diplomat,Berlin,Samsung edge,holiday season,cbwqe34811,5.85E-05,5
8,M,47,diplomat,Berlin,Samsung edge,holiday season,w1,0.000731207,1
8,M,47,diplomat,Berlin,Samsung edge,holiday season,w3,0.000509244,2
8,M,47,diplomat,Berlin,Samsung edge,holiday season,w2,0.000293766,3
8,M,47,diplomat,Berlin,Samsung edge,holiday season,cbwqe61183,7.48E-05,4
8,M,47,diplomat,Berlin,Samsung edge,holiday season,cbwqe39819,7.45E-05,5
8,M,25,diplomat,Berlin,Samsung edge,holiday season,w1,0.0017963,1
8,M,25,diplomat,Berlin,Samsung edge,holiday season,w3,0.00159924,2
8,M,25,diplomat,Berlin,Samsung edge,holiday season,w2,0.000709313,3
8,M,25,diplomat,Berlin,Samsung edge,holiday season,cbwqe61183,6.16E-05,4
8,M,25,diplomat,Berlin,Samsung edge,holiday season,cbwqe34811,5.12E-05,5
8,M,54,diplomat,Berlin,Samsung edge,holiday season,w1,0.000549254,1
8,M,54,diplomat,Berlin,Samsung edge,holiday season,w3,0.000353761,2
8,M,54,diplomat,Berlin,Samsung edge,holiday season,w2,0.000221903,3
8,M,54,diplomat,Berlin,Samsung edge,holiday season,cbwqe5609,8.56E-05,4
8,M,54,diplomat,Berlin,Samsung edge,holiday season,cbwqe39819,8.47E-05,5
8,M,38,diplomat,Berlin,Samsung edge,holiday season,w1,0.00105626,1
8,M,38,diplomat,Berlin,Samsung edge,holiday season,w3,0.000813393,2
8,M,38,diplomat,Berlin,Samsung edge,holiday season,w2,0.000421342,3
8,M,38,diplomat,Berlin,Samsung edge,holiday season,cbwqe61183,6.91E-05,4
8,M,38,diplomat,Berlin,Samsung edge,holiday season,cbwqe34811,6.35E-05,5
8,M,54,diplomat,Berlin,Samsung edge,holiday season,w1,0.000549254,1
8,M,54,diplomat,Berlin,Samsung edge,holiday season,w3,0.000353761,2
8,M,54,diplomat,Berlin,Samsung edge,holiday season,w2,0.000221903,3
8,M,54,diplomat,Berlin,Samsung edge,holiday season,cbwqe5609,8.56E-05,4
8,M,54,diplomat,Berlin,Samsung edge,holiday season,cbwqe39819,8.47E-05,5
8,M,29,diplomat,Berlin,Samsung edge,holiday season,w1,0.0015256,1
8,M,29,diplomat,Berlin,Samsung edge,holiday season,w3,0.00129896,2
8,M,29,diplomat,Berlin,Samsung edge,holiday season,w2,0.000604288,3
8,M,29,diplomat,Berlin,Samsung edge,holiday season,cbwqe61183,6.38E-05,4
8,M,29,diplomat,Berlin,Samsung edge,holiday season,cbwqe34811,5.47E-05,5
8,M,40,diplomat,Berlin,Samsung edge,holiday season,w1,0.000973376,1
8,M,40,diplomat,Berlin,Samsung edge,holiday season,w3,0.000733014,2
8,M,40,diplomat,Berlin,Samsung edge,holiday season,w2,0.000388892,3
8,M,40,diplomat,Berlin,Samsung edge,holiday season,cbwqe61183,7.03E-05,4
8,M,40,diplomat,Berlin,Samsung edge,holiday season,cbwqe34811,6.56E-05,5
8,M,43,diplomat,Berlin,Samsung edge,holiday season,w1,0.00086107,1
8,M,43,diplomat,Berlin,Samsung edge,holiday season,w3,0.000627079,2
8,M,43,diplomat,Berlin,Samsung edge,holiday season,w2,0.000344841,3
8,M,43,diplomat,Berlin,Samsung edge,holiday season,cbwqe61183,7.22E-05,4
8,M,43,diplomat,Berlin,Samsung edge,holiday season,cbwqe39819,6.92E-05,5
8,M,37,diplomat,Berlin,Samsung edge,holiday season,w1,0.00110032,1
8,M,37,diplomat,Berlin,Samsung edge,holiday season,w3,0.000856828,2
8,M,37,diplomat,Berlin,Samsung edge,holiday season,w2,0.000438569,3
8,M,37,diplomat,Berlin,Samsung edge,holiday season,cbwqe61183,6.85E-05,4
8,M,37,diplomat,Berlin,Samsung edge,holiday season,cbwqe34811,6.25E-05,5
8,M,45,diplomat,Berlin,Samsung edge,holiday season,w1,0.000793488,1
8,M,45,diplomat,Berlin,Samsung edge,holiday season,w3,0.0005651,2
8,M,45,diplomat,Berlin,Samsung edge,holiday season,w2,0.000318281,3
8,M,45,diplomat,Berlin,Samsung edge,holiday season,cbwqe61183,7.35E-05,4
8,M,45,diplomat,Berlin,Samsung edge,holiday season,cbwqe39819,7.18E-05,5
8,M,24,diplomat,Berlin,Samsung edge,holiday season,w1,0.00187116,1
8,M,24,diplomat,Berlin,Samsung edge,holiday season,w3,0.00168457,2
8,M,24,diplomat,Berlin,Samsung edge,holiday season,w2,0.000738304,3
8,M,24,diplomat,Berlin,Samsung edge,holiday season,cbwqe61183,6.11E-05,4
8,M,24,diplomat,Berlin,Samsung edge,holiday season,cbwqe34811,5.04E-05,5
8,M,30,diplomat,Berlin,Samsung edge,holiday season,w1,0.00146455,1
8,M,30,diplomat,Berlin,Samsung edge,holiday season,w3,0.00123314,2
8,M,30,diplomat,Berlin,Samsung edge,holiday season,w2,0.000580557,3
8,M,30,diplomat,Berlin,Samsung edge,holiday season,cbwqe61183,6.44E-05,4
8,M,30,diplomat,Berlin,Samsung edge,holiday season,cbwqe34811,5.57E-05,5
8,M,42,diplomat,Berlin,Samsung edge,holiday season,w1,0.000896988,1
8,M,42,diplomat,Berlin,Samsung edge,holiday season,w3,0.000660571,2
8,M,42,diplomat,Berlin,Samsung edge,holiday season,w2,0.000358941,3
8,M,42,diplomat,Berlin,Samsung edge,holiday season,cbwqe61183,7.16E-05,4
8,M,42,diplomat,Berlin,Samsung edge,holiday season,cbwqe39819,6.79E-05,5
8,M,42,diplomat,Berlin,Samsung edge,holiday season,w1,0.000896988,1
8,M,42,diplomat,Berlin,Samsung edge,holiday season,w3,0.000660571,2
8,M,42,diplomat,Berlin,Samsung edge,holiday season,w2,0.000358941,3
8,M,42,diplomat,Berlin,Samsung edge,holiday season,cbwqe61183,7.16E-05,4
8,M,42,diplomat,Berlin,Samsung edge,holiday season,cbwqe39819,6.79E-05,5
8,M,32,diplomat,Berlin,Samsung edge,holiday season,w1,0.00134967,1
8,M,32,diplomat,Berlin,Samsung edge,holiday season,w3,0.00111133,2
8,M,32,diplomat,Berlin,Samsung edge,holiday season,w2,0.000535852,3
8,M,32,diplomat,Berlin,Samsung edge,holiday season,cbwqe61183,6.55E-05,4
8,M,32,diplomat,Berlin,Samsung edge,holiday season,cbwqe34811,5.75E-05,5
8,M,59,diplomat,Berlin,Samsung edge,holiday season,w1,0.000447712,1
8,M,59,diplomat,Berlin,Samsung edge,holiday season,w3,0.0002727,2
8,M,59,diplomat,Berlin,Samsung edge,holiday season,w2,0.000181607,3
8,M,59,diplomat,Berlin,Samsung edge,holiday season,cbwqe5609,9.50E-05,4
8,M,59,diplomat,Berlin,Samsung edge,holiday season,cbwqe39819,9.28E-05,5
8,M,22,diplomat,Berlin,Samsung edge,holiday season,w1,0.00203034,1
8,M,22,diplomat,Berlin,Samsung edge,holiday season,w3,0.0018691,2
8,M,22,diplomat,Berlin,Samsung edge,holiday season,w2,0.000799888,3
8,M,22,diplomat,Berlin,Samsung edge,holiday season,cbwqe61183,6.00E-05,4
8,M,22,diplomat,Berlin,Samsung edge,holiday season,cbwqe34811,4.88E-05,5
8,M,53,diplomat,Berlin,Samsung edge,holiday season,w1,0.000572172,1
8,M,53,diplomat,Berlin,Samsung edge,holiday season,w3,0.000372661,2
8,M,53,diplomat,Berlin,Samsung edge,holiday season,w2,0.000230977,3
8,M,53,diplomat,Berlin,Samsung edge,holiday season,cbwqe5609,8.38E-05,4
8,M,53,diplomat,Berlin,Samsung edge,holiday season,cbwqe39819,8.31E-05,5
8,M,19,diplomat,Berlin,Samsung edge,holiday season,w1,0.0022948,1
8,M,19,diplomat,Berlin,Samsung edge,holiday season,w3,0.00218439,2
8,M,19,diplomat,Berlin,Samsung edge,holiday season,w2,0.000902015,3
8,M,19,diplomat,Berlin,Samsung edge,holiday season,cbwqe61183,5.84E-05,4
8,M,19,diplomat,Berlin,Samsung edge,holiday season,cbwqe34811,4.64E-05,5
8,M,58,diplomat,Berlin,Samsung edge,holiday season,w1,0.000466396,1
8,M,58,diplomat,Berlin,Samsung edge,holiday season,w3,0.000287271,2
8,M,58,diplomat,Berlin,Samsung edge,holiday season,w2,0.000189033,3
8,M,58,diplomat,Berlin,Samsung edge,holiday season,cbwqe5609,9.30E-05,4
8,M,58,diplomat,Berlin,Samsung edge,holiday season,cbwqe39819,9.11E-05,5
8,M,41,diplomat,Berlin,Samsung edge,holiday season,w1,0.000934404,1
8,M,41,diplomat,Berlin,Samsung edge,holiday season,w3,0.00069585,2
8,M,41,diplomat,Berlin,Samsung edge,holiday season,w2,0.000373617,3
8,M,41,diplomat,Berlin,Samsung edge,holiday season,cbwqe61183,7.10E-05,4
8,M,41,diplomat,Berlin,Samsung edge,holiday season,cbwqe34811,6.67E-05,5
8,M,54,diplomat,Berlin,Samsung edge,holiday season,w1,0.000549254,1
8,M,54,diplomat,Berlin,Samsung edge,holiday season,w3,0.000353761,2
8,M,54,diplomat,Berlin,Samsung edge,holiday season,w2,0.000221903,3
8,M,54,diplomat,Berlin,Samsung edge,holiday season,cbwqe5609,8.56E-05,4
8,M,54,diplomat,Berlin,Samsung edge,holiday season,cbwqe39819,8.47E-05,5
13,F,35,economy,Munich,Samsung edge,other,m1,1,1
13,F,35,economy,Munich,Samsung edge,other,m3,1,2
13,F,35,economy,Munich,Samsung edge,other,m2,1,3
13,F,35,economy,Munich,Samsung edge,other,cbwqe45694,0.9955,4
13,F,35,economy,Munich,Samsung edge,other,cbwqe23629,0.975406,5
13,M ,38,executive,Sweden,google nexus,winter,m1,1,1
13,M ,38,executive,Sweden,google nexus,winter,m3,1,2
13,M ,38,executive,Sweden,google nexus,winter,m2,1,3
13,M ,38,executive,Sweden,google nexus,winter,w3,0.996866,4
13,M ,38,executive,Sweden,google nexus,winter,w1,0.991276,5
13,M ,54,economy,Munich,Samsung edge,rainy winters,m1,1,1
13,M ,54,economy,Munich,Samsung edge,rainy winters,m3,1,2
13,M ,54,economy,Munich,Samsung edge,rainy winters,m2,1,3
13,M ,54,economy,Munich,Samsung edge,rainy winters,cbwqe45694,0.996074,4
13,M ,54,economy,Munich,Samsung edge,rainy winters,cbwqe76148,0.980131,5
13,M ,24,diplomat,Munich,google nexus,other,m1,1,1
13,M ,24,diplomat,Munich,google nexus,other,m3,1,2
13,M ,24,diplomat,Munich,google nexus,other,m2,1,3
13,M ,24,diplomat,Munich,google nexus,other,w3,0.997005,4
13,M ,24,diplomat,Munich,google nexus,other,cbwqe45694,0.993992,5
13,F,45,diplomat,Munich,xiaomi,winter,m1,1,1
13,F,45,diplomat,Munich,xiaomi,winter,m3,1,2
13,F,45,diplomat,Munich,xiaomi,winter,m2,1,3
13,F,45,diplomat,Munich,xiaomi,winter,cbwqe45694,0.997984,4
13,F,45,diplomat,Munich,xiaomi,winter,w3,0.993699,5
13,M ,25,executive,Sweden,Samsung edge,other,m1,1,1
13,M ,25,executive,Sweden,Samsung edge,other,m3,1,2
13,M ,25,executive,Sweden,Samsung edge,other,m2,1,3
13,M ,25,executive,Sweden,Samsung edge,other,cbwqe45694,0.989614,4
13,M ,25,executive,Sweden,Samsung edge,other,w3,0.988925,5
13,M ,59,diplomat,Munich,xiaomi,rainy winters,m1,1,1
13,M ,59,diplomat,Munich,xiaomi,rainy winters,m3,1,2
13,M ,59,diplomat,Munich,xiaomi,rainy winters,m2,1,3
13,M ,59,diplomat,Munich,xiaomi,rainy winters,cbwqe45694,0.996581,4
13,M ,59,diplomat,Munich,xiaomi,rainy winters,w3,0.982567,5
13,F,29,executive,Frankfurt,xiaomi,other,m1,1,1
13,F,29,executive,Frankfurt,xiaomi,other,m3,1,2
13,F,29,executive,Frankfurt,xiaomi,other,m2,1,3
13,F,29,executive,Frankfurt,xiaomi,other,w3,0.995631,4
13,F,29,executive,Frankfurt,xiaomi,other,w1,0.986607,5
13,M ,36,economy,Munich,xiaomi,winter,m1,1,1
13,M ,36,economy,Munich,xiaomi,winter,m3,1,2
13,M ,36,economy,Munich,xiaomi,winter,m2,1,3
13,M ,36,economy,Munich,xiaomi,winter,w3,0.998061,4
13,M ,36,economy,Munich,xiaomi,winter,w2,0.995588,5
13,M ,34,diplomat,Munich,google nexus,other,m1,1,1
13,M ,34,diplomat,Munich,google nexus,other,m3,1,2
13,M ,34,diplomat,Munich,google nexus,other,m2,1,3
13,M ,34,diplomat,Munich,google nexus,other,w3,0.994754,4
13,M ,34,diplomat,Munich,google nexus,other,cbwqe45694,0.994009,5
13,F,44,economy,Sweden,xiaomi,winter,m1,1,1
13,F,44,economy,Sweden,xiaomi,winter,m3,1,2
13,F,44,economy,Sweden,xiaomi,winter,m2,1,3
13,F,44,economy,Sweden,xiaomi,winter,cbwqe45694,0.996324,4
13,F,44,economy,Sweden,xiaomi,winter,w3,0.995372,5
13,M ,26,diplomat,Schiphol,google nexus,winter,m1,1,1
13,M ,26,diplomat,Schiphol,google nexus,winter,m3,1,2
13,M ,26,diplomat,Schiphol,google nexus,winter,m2,1,3
13,M ,26,diplomat,Schiphol,google nexus,winter,w3,0.999403,4
13,M ,26,diplomat,Schiphol,google nexus,winter,w2,0.99769,5
13,F,47,economy,Munich,google nexus,winter,m1,1,1
13,F,47,economy,Munich,google nexus,winter,m3,1,2
13,F,47,economy,Munich,google nexus,winter,m2,1,3
13,F,47,economy,Munich,google nexus,winter,cbwqe45694,0.995291,4
13,F,47,economy,Munich,google nexus,winter,w3,0.994478,5
13,F,21,diplomat,Frankfurt,google nexus,winter,m1,1,1
13,F,21,diplomat,Frankfurt,google nexus,winter,m3,1,2
13,F,21,diplomat,Frankfurt,google nexus,winter,m2,1,3
13,F,21,diplomat,Frankfurt,google nexus,winter,w3,0.999224,4
13,F,21,diplomat,Frankfurt,google nexus,winter,w1,0.996921,5
13,M ,40,executive,Schiphol,Samsung edge,other,m1,1,1
13,M ,40,executive,Schiphol,Samsung edge,other,m3,1,2
13,M ,40,executive,Schiphol,Samsung edge,other,m2,1,3
13,M ,40,executive,Schiphol,Samsung edge,other,cbwqe45694,0.984376,4
13,M ,40,executive,Schiphol,Samsung edge,other,w3,0.982967,5
13,M ,26,executive,Frankfurt,Samsung edge,winter,m1,1,1
13,M ,26,executive,Frankfurt,Samsung edge,winter,m3,1,2
13,M ,26,executive,Frankfurt,Samsung edge,winter,m2,1,3
13,M ,26,executive,Frankfurt,Samsung edge,winter,w3,0.996913,4
13,M ,26,executive,Frankfurt,Samsung edge,winter,w1,0.989306,5
13,M ,43,economy,Schiphol,xiaomi,winter,m1,1,1
13,M ,43,economy,Schiphol,xiaomi,winter,m3,1,2
13,M ,43,economy,Schiphol,xiaomi,winter,m2,1,3
13,M ,43,economy,Schiphol,xiaomi,winter,w3,0.998716,4
13,M ,43,economy,Schiphol,xiaomi,winter,w2,0.996898,5
13,F,38,economy,Frankfurt,google nexus,winter,m1,1,1
13,F,38,economy,Frankfurt,google nexus,winter,m3,1,2
13,F,38,economy,Frankfurt,google nexus,winter,m2,1,3
13,F,38,economy,Frankfurt,google nexus,winter,w3,0.998356,4
13,F,38,economy,Frankfurt,google nexus,winter,w1,0.995215,5
13,F,46,executive,Munich,xiaomi,other,m1,1,1
13,F,46,executive,Munich,xiaomi,other,m3,1,2
13,F,46,executive,Munich,xiaomi,other,m2,1,3
13,F,46,executive,Munich,xiaomi,other,cbwqe45694,0.98818,4
13,F,46,executive,Munich,xiaomi,other,w3,0.969245,5
13,F,58,economy,Munich,google nexus,other,m1,1,1
13,F,58,economy,Munich,google nexus,other,m3,1,2
13,F,58,economy,Munich,google nexus,other,m2,1,3
13,F,58,economy,Munich,google nexus,other,cbwqe45694,0.992951,4
13,F,58,economy,Munich,google nexus,other,w3,0.971681,5
13,F,41,economy,Munich,Samsung edge,winter,m1,1,1
13,F,41,economy,Munich,Samsung edge,winter,m3,1,2
13,F,41,economy,Munich,Samsung edge,winter,m2,1,3
13,F,41,economy,Munich,Samsung edge,winter,cbwqe45694,0.996456,4
13,F,41,economy,Munich,Samsung edge,winter,w3,0.983033,5
13,F,28,executive,Munich,Samsung edge,other,m1,1,1
13,F,28,executive,Munich,Samsung edge,other,m3,1,2
13,F,28,executive,Munich,Samsung edge,other,m2,1,3
13,F,28,executive,Munich,Samsung edge,other,cbwqe45694,0.990984,4
13,F,28,executive,Munich,Samsung edge,other,w3,0.968335,5
13,M ,39,executive,Munich,Samsung edge,other,m1,1,1
13,M ,39,executive,Munich,Samsung edge,other,m3,1,2
13,M ,39,executive,Munich,Samsung edge,other,m2,1,3
13,M ,39,executive,Munich,Samsung edge,other,cbwqe45694,0.988844,4
13,M ,39,executive,Munich,Samsung edge,other,w3,0.968677,5
13,F,49,economy,Munich,Samsung edge,winter,m1,1,1
13,F,49,economy,Munich,Samsung edge,winter,m3,1,2
13,F,49,economy,Munich,Samsung edge,winter,m2,1,3
13,F,49,economy,Munich,Samsung edge,winter,cbwqe45694,0.99659,4
13,F,49,economy,Munich,Samsung edge,winter,cbwqe76148,0.982352,5
13,M ,53,executive,Munich,google nexus,other,m1,1,1
13,M ,53,executive,Munich,google nexus,other,m3,1,2
13,M ,53,executive,Munich,google nexus,other,m2,1,3
13,M ,53,executive,Munich,google nexus,other,cbwqe45694,0.982778,4
13,M ,53,executive,Munich,google nexus,other,w3,0.981263,5
13,F,46,executive,Sweden,google nexus,winter,m1,1,1
13,F,46,executive,Sweden,google nexus,winter,m3,1,2
13,F,46,executive,Sweden,google nexus,winter,m2,1,3
13,F,46,executive,Sweden,google nexus,winter,w3,0.990968,4
13,F,46,executive,Sweden,google nexus,winter,cbwqe45694,0.987989,5
13,M ,59,executive,Sweden,Samsung edge,rainy winters,m1,1,1
13,M ,59,executive,Sweden,Samsung edge,rainy winters,m3,1,2
13,M ,59,executive,Sweden,Samsung edge,rainy winters,m2,1,3
13,M ,59,executive,Sweden,Samsung edge,rainy winters,cbwqe45694,0.990006,4
13,M ,59,executive,Sweden,Samsung edge,rainy winters,cbwqe76148,0.947651,5
13,M ,35,diplomat,Sweden,Samsung edge,other,m1,1,1
13,M ,35,diplomat,Sweden,Samsung edge,other,m3,1,2
13,M ,35,diplomat,Sweden,Samsung edge,other,m2,1,3
13,M ,35,diplomat,Sweden,Samsung edge,other,cbwqe45694,0.996404,4
13,M ,35,diplomat,Sweden,Samsung edge,other,w3,0.984311,5
13,M ,58,diplomat,Frankfurt,xiaomi,other,m1,1,1
13,M ,58,diplomat,Frankfurt,xiaomi,other,m3,1,2
13,M ,58,diplomat,Frankfurt,xiaomi,other,m2,1,3
13,M ,58,diplomat,Frankfurt,xiaomi,other,cbwqe45694,0.991346,4
13,M ,58,diplomat,Frankfurt,xiaomi,other,w3,0.98865,5
13,F,32,economy,Sweden,Samsung edge,rainy winters,m1,1,1
13,F,32,economy,Sweden,Samsung edge,rainy winters,m3,1,2
13,F,32,economy,Sweden,Samsung edge,rainy winters,m2,1,3
13,F,32,economy,Sweden,Samsung edge,rainy winters,cbwqe45694,0.996182,4
13,F,32,economy,Sweden,Samsung edge,rainy winters,w3,0.984233,5
13,F,33,executive,Munich,Samsung edge,rainy winters,m1,1,1
13,F,33,executive,Munich,Samsung edge,rainy winters,m3,1,2
13,F,33,executive,Munich,Samsung edge,rainy winters,m2,1,3
13,F,33,executive,Munich,Samsung edge,rainy winters,cbwqe45694,0.992038,4
13,F,33,executive,Munich,Samsung edge,rainy winters,w3,0.965684,5
13,F,55,diplomat,Sweden,Samsung edge,winter,m1,1,1
13,F,55,diplomat,Sweden,Samsung edge,winter,m3,1,2
13,F,55,diplomat,Sweden,Samsung edge,winter,m2,1,3
13,F,55,diplomat,Sweden,Samsung edge,winter,cbwqe45694,0.997889,4
13,F,55,diplomat,Sweden,Samsung edge,winter,cbwqe76148,0.986516,5
13,F,33,economy,Schiphol,google nexus,rainy winters,m1,1,1
13,F,33,economy,Schiphol,google nexus,rainy winters,m3,1,2
13,F,33,economy,Schiphol,google nexus,rainy winters,m2,1,3
13,F,33,economy,Schiphol,google nexus,rainy winters,w3,0.997538,4
13,F,33,economy,Schiphol,google nexus,rainy winters,w2,0.9933,5
13,M ,26,economy,Frankfurt,Samsung edge,other,m1,1,1
13,M ,26,economy,Frankfurt,Samsung edge,other,m3,1,2
13,M ,26,economy,Frankfurt,Samsung edge,other,m2,1,3
13,M ,26,economy,Frankfurt,Samsung edge,other,w3,0.996331,4
13,M ,26,economy,Frankfurt,Samsung edge,other,cbwqe45694,0.991255,5
13,F,33,economy,Munich,google nexus,winter,m1,1,1
13,F,33,economy,Munich,google nexus,winter,m3,1,2
13,F,33,economy,Munich,google nexus,winter,m2,1,3
13,F,33,economy,Munich,google nexus,winter,w3,0.997417,4
13,F,33,economy,Munich,google nexus,winter,cbwqe45694,0.995154,5
13,F,33,executive,Munich,Samsung edge,winter,m1,1,1
13,F,33,executive,Munich,Samsung edge,winter,m3,1,2
13,F,33,executive,Munich,Samsung edge,winter,m2,1,3
13,F,33,executive,Munich,Samsung edge,winter,cbwqe45694,0.991708,4
13,F,33,executive,Munich,Samsung edge,winter,w3,0.979212,5
13,M ,38,executive,Munich,google nexus,other,m1,1,1
13,M ,38,executive,Munich,google nexus,other,m3,1,2
13,M ,38,executive,Munich,google nexus,other,m2,1,3
13,M ,38,executive,Munich,google nexus,other,w3,0.992117,4
13,M ,38,executive,Munich,google nexus,other,cbwqe45694,0.983257,5
13,F,42,executive,Sweden,google nexus,winter,m1,1,1
13,F,42,executive,Sweden,google nexus,winter,m3,1,2
13,F,42,executive,Sweden,google nexus,winter,m2,1,3
13,F,42,executive,Sweden,google nexus,winter,w3,0.992815,4
13,F,42,executive,Sweden,google nexus,winter,cbwqe45694,0.988042,5
14,M ,21,executive,Frankfurt,Samsung edge,rainy winters,m1,1,1
14,M ,21,executive,Frankfurt,Samsung edge,rainy winters,m3,1,2
14,M ,21,executive,Frankfurt,Samsung edge,rainy winters,m2,1,3
